"","i","years","country","state","district","season","area","production_tonnes","yield_tn_ha","plant_dates","harvest_dates","season_length","EVI_annual_mean","EVI_annual_min","EVI_annual_max","EVI_annual_AUC","EVI_annual_5th_prct","EVI_annual_sd","EVI_annual_max_5th_prct","EVI_annual_AUC_5th_prct","EVI_growing_max_date","EVI_growing_mean","EVI_growing_min","EVI_growing_max","EVI_growing_AUC","EVI_growing_5th_prct","EVI_growing_max_5th_prct","EVI_growing_AUC_5th_prct","EVI_growing_AUC_v2","EVI_growing_AUC_leading","EVI_growing_AUC_trailing","EVI_growing_AUC_diff_mn","EVI_growing_AUC_diff_90th","EVI_all_growing_5th_prct","EVI_growing_sd","Whe_Yeild_kgha"
"485",33,2005,"India","Punjab","LUDHIANA","Rabi",257,1200000,4.78,313,137,189,3345.33230002871,1264.11946336862,5838.98198302065,103504854921.649,1312.60581333194,1680.14363933548,5122.82269859913,16639246433.5083,49,3039.92120227914,1207.44271040771,5596.12337281207,74680.0650174964,1240.87106802222,5128.94112933655,35695.0455300974,74694.7249002864,44359.8899596461,30281.6954287321,521.368356557912,-8888.35483742408,1339.2823613877,1544.33541812978,4780
"486",33,2006,"India","Punjab","LUDHIANA","Rabi",257,1200000,4.51,305,129,189,3312.03225707994,1207.44271040771,5861.30781004298,102693330170.536,1264.73690755686,1597.11269859247,5122.82269859913,16639246433.5083,49,3364.74231466294,1336.76749816581,5778.82027041191,82829.1685302177,1338.5426957342,5128.94112933655,35695.0455300974,82780.3110371006,52539.7177544103,30181.0810499094,8670.47186927927,-739.251324702724,1339.2823613877,1555.06105145407,4508
"487",33,2007,"India","Punjab","LUDHIANA","Rabi",258,1200000,4.8,313,137,189,3343.77439776163,1278.90242112986,5788.29842783775,103647292734.62,1298.27116654439,1620.12681794491,5122.82269859913,16639246433.5083,49,3116.26991042409,1279.83789959124,5376.95000524054,76567.8876475014,1363.33336757153,5128.94112933655,35695.0455300974,76554.7478287294,46916.715623315,29570.1895341491,2409.19098656291,-7000.53220741908,1339.2823613877,1447.73337516537,4798
"488",33,2008,"India","Punjab","LUDHIANA","Rabi",259,1100000,4.39,313,145,198,3248.0275336863,1381.3936589456,5507.05839010586,100295477095.915,1406.49296424373,1467.8509044097,5122.82269859913,16639246433.5083,17,3021.13430901454,1274.40955874646,5405.0142228278,77176.1090909874,1322.66473849701,5128.94112933655,35695.0455300974,77161.1134629494,29841.0454356756,47328.4454777555,3017.41243004891,-6392.31076393308,1339.2823613877,1561.80925933077,4392
"489",33,2009,"India","Punjab","LUDHIANA","Rabi",259,1200000,4.63,313,137,189,3136.76182508176,1257.19040981029,6061.24283618069,97295577268.7845,1305.66130803899,1657.63187887914,5122.82269859913,16639246433.5083,49,3028.17922151336,1257.19040981029,5359.26871397128,74446.196498645,1284.27250812284,5128.94112933655,35695.0455300974,74424.7217127631,43243.8364822622,31177.4030449982,287.499837706506,-9122.22335627548,1339.2823613877,1525.05471964001,4634
"490",33,2010,"India","Punjab","LUDHIANA","Rabi",257,1300000,4.96,313,137,189,3279.47689222671,1302.3272403312,6022.69163364988,101583722290.83,1326.62057226706,1626.68245069483,5122.82269859913,16639246433.5083,49,3368.83428788303,1391.96903888481,6437.08418404779,82835.8524128271,1420.20708521119,5128.94112933655,35695.0455300974,82805.3564529189,50449.7142891379,32255.7354045028,8677.15575188865,-732.567442093336,1339.2823613877,1715.77280631457,4964
"491",33,NA,"India","Punjab","LUDHIANA",NA,NA,NA,NA,313,145,197,3456.02659399,1420.09094434546,6437.08418404779,106871764156.045,1454.76935069699,1646.24015830416,5122.82269859913,16639246433.5083,33,3226.18279737612,1229.4663033225,5430.00793417881,82568.2820420526,1313.28641599413,5128.94112933655,35695.0455300974,82555.9741079452,39023.5806323951,43498.1857171307,8409.58538111413,-1000.13781286786,1339.2823613877,1476.442911954,NA
"492",33,2012,"India","Punjab","LUDHIANA","Rabi",255,1200000,4.85,321,137,182,3368.9725780744,1183.74152604549,6140.66034075574,104365227771.207,1234.72836704748,1605.12275047048,5122.82269859913,16639246433.5083,33,3308.17630824356,1302.11559584949,5690.67164867414,77960.664062681,1331.12806990881,5128.94112933655,35695.0455300974,77949.6894001513,34289.6827991844,43500.3515496278,3801.96740174251,-5607.75579223948,1339.2823613877,1551.94714785991,4853
"493",33,NA,"India","Punjab","LUDHIANA",NA,NA,NA,NA,321,137,181,3258.7445434402,1302.11559584949,5952.22876866102,105949532187.428,1318.69676134577,1591.30670031094,5122.82269859913,16639246433.5083,33,3469.6359276487,1496.47679488523,6044.44160989414,81741.1202391397,1535.94510847919,5128.94112933655,35695.0455300974,81738.905183598,36715.234999058,44968.3348047014,7582.42357820128,-1827.29961578071,1339.2823613877,1697.05437572584,NA
"494",33,NA,"India","Punjab","LUDHIANA",NA,NA,NA,NA,313,145,197,3418.63597165784,1244.6992558432,6044.44160989414,103177680880.889,1329.45719578661,1708.14738564853,5122.82269859913,16639246433.5083,49,2873.24106957903,1405.84132690494,5522.83110785033,53145.07058943,1439.32774447123,5128.94112933655,35695.0455300974,53129.9282991528,27110.5227854705,26040.5852149148,-21013.6260715084,-30423.3492654904,1339.2823613877,1544.95152109286,NA
"495",33,NA,"India","Punjab","LUDHIANA",NA,NA,NA,NA,321,33,77,3212.35771291512,1368.22172728226,6050.17930781332,106300935921.015,1403.80896970967,1586.85683260972,5122.82269859913,16639246433.5083,33,3459.61401296012,1416.28641651818,5116.81862488209,34776.6231585536,1416.28641651818,5128.94112933655,35695.0455300974,34789.2016218612,34776.6231585536,NA,-39382.0735023849,-48791.7966963669,1339.2823613877,1356.4302931213,NA
"496",33,NA,"India","Punjab","LUDHIANA",NA,NA,NA,NA,NA,NA,NA,4700.7194528305,4273.33795199665,5116.81862488209,12965447937.3774,4273.33795199665,394.760503255772,5122.82269859913,16639246433.5083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",34,2002,"India","Punjab","MANSA","Rabi",163,691000,4.24,321,129,173,2463.83386889951,1297.26291595325,3806.88483585201,37458373509.8972,1328.25391759101,822.894275455124,3951.82248380853,15779703890.3437,41,2838.8363942937,1041.94727536663,5376.98218938435,64129.0476519459,1044.52985185737,5067.20924216482,33759.3274591823,64123.6319730951,33842.7259599548,30282.594013919,1241.65323116209,-8479.9273651803,1040.93684396635,1583.00982721162,4239
"498",34,2003,"India","Punjab","MANSA","Rabi",166,691000,4.16,321,137,181,2896.24107199805,1022.13237921537,5376.98218938435,90450308791.4033,1035.87731705501,1521.08651505463,3951.82248380853,15779703890.3437,57,2827.49319370395,1012.89092161096,5367.63293754187,66615.3575272831,1015.33948205911,5067.20924216482,33759.3274591823,66618.1263366042,43074.2441904185,23563.7536302551,3727.96310649923,-5993.61748984316,1040.93684396635,1553.21237480779,4163
"499",34,2004,"India","Punjab","MANSA","Rabi",167,707000,4.23,321,137,182,2949.62854994629,1012.89092161096,5367.63293754187,91580155520.4121,1055.256181605,1449.02410990957,3951.82248380853,15779703890.3437,57,3117.17595039579,971.741494826174,6253.30082632323,73606.3379281522,1018.75015819251,5067.20924216482,33759.3274591823,73615.3570311918,47464.1135188676,26054.8633387061,10718.9435073684,997.362911025964,1040.93684396635,1789.52541899526,4237
"500",34,2005,"India","Punjab","MANSA","Rabi",163,612000,3.75,329,129,165,3042.14196949756,971.741494826174,6253.30082632323,94827533540.4976,1070.44572508003,1599.66093543274,3951.82248380853,15779703890.3437,49,2824.88058580294,975.235111293084,5764.70486860716,61060.4947319775,1012.16197796471,5067.20924216482,33759.3274591823,61048.9489596516,34316.4847879021,26690.5315282554,-1826.8996888063,-11548.4802851487,1040.93684396635,1614.71352563622,3754
"501",34,2006,"India","Punjab","MANSA","Rabi",165,718000,4.35,329,137,173,3047.14503904028,975.235111293084,5764.70486860716,94878878374.712,1093.95031731557,1506.35703854472,3951.82248380853,15779703890.3437,65,3107.36098981902,1093.91159830269,5795.02946102881,70193.8212761136,1094.45215141815,5067.20924216482,33759.3274591823,70173.9433896744,50279.604470392,19833.6605256011,7306.42685532974,-2415.15374101265,1040.93684396635,1693.10468665,4354
"502",34,NA,"India","Punjab","MANSA",NA,NA,NA,NA,329,129,165,3134.62434126653,1093.91159830269,5863.4693850964,97870908370.1465,1100.32413924663,1640.89012597981,3951.82248380853,15779703890.3437,49,2848.54675791009,1098.87106379811,5078.01192957642,61421.4126779656,1109.52740917889,5067.20924216482,33759.3274591823,61425.218374759,33048.6860148367,28305.1348850808,-1465.98174281827,-11187.5623391607,1040.93684396635,1424.80038818581,NA
"503",34,NA,"India","Punjab","MANSA",NA,NA,NA,NA,321,129,174,3063.08398782821,1052.08711754634,5662.60325318246,95310765150.221,1114.26356268146,1480.97384387403,3951.82248380853,15779703890.3437,33,3037.91371108736,1013.68171666791,5565.60608203677,68714.3461867691,1035.49132732822,5067.20924216482,33759.3274591823,68719.1627532077,33515.6228243757,35143.7931618622,5826.95176598527,-3894.62883035712,1040.93684396635,1705.89078459802,NA
"504",34,NA,"India","Punjab","MANSA",NA,NA,NA,NA,329,137,173,2948.74543377869,1013.68171666791,5565.60608203677,91726338572.7011,1061.21765614531,1615.44460588396,3951.82248380853,15779703890.3437,57,2830.76005715969,1004.55685624953,5507.23732598824,64045.0228224644,1004.82609059778,5067.20924216482,33759.3274591823,64013.7753108018,40550.1892274574,23460.5105561222,1157.62840168052,-8563.95219466187,1040.93684396635,1611.16551673885,NA
"505",34,2010,"India","Punjab","MANSA","Rabi",170,830000,4.88,329,137,173,3088.95143574352,967.297625251247,5651.51563314226,95997395276.6817,1004.90686090226,1620.12337663398,3951.82248380853,15779703890.3437,49,3113.97699452031,1082.08095734385,6442.28362986675,70270.1817160638,1085.03170364029,5067.20924216482,33759.3274591823,70271.1815584754,37546.076840669,32619.501293275,7382.78729527992,-2338.79330106247,1040.93684396635,1725.8559535374,4884
"506",34,NA,"India","Punjab","MANSA",NA,NA,NA,NA,337,145,173,3362.66999929575,1082.08095734385,6442.28362986675,105020259304.579,1130.10497096702,1686.05607433408,3951.82248380853,15779703890.3437,65,2880.33286749685,962.814784485967,5066.64067966947,64758.4391634023,965.837657261967,5067.20924216482,33759.3274591823,64760.0783450428,41969.484488914,22679.1273304336,1871.04474261846,-7850.53585372393,1040.93684396635,1411.52312496194,NA
"507",34,2012,"India","Punjab","MANSA","Rabi",171,759000,4.44,337,145,174,3121.69082020188,962.814784485967,7080.53316944165,97573766928.9024,997.297038077868,1637.37457760511,3951.82248380853,15779703890.3437,65,2899.19495062452,977.330696791484,5743.05547904414,65351.5095615355,1007.22806707362,5067.20924216482,33759.3274591823,65331.9270825579,43350.8888012995,21871.0700089969,2464.11514075169,-7257.4654555907,1040.93684396635,1640.42529400393,4442
"508",34,NA,"India","Punjab","MANSA",NA,NA,NA,NA,321,137,181,2999.75025536059,977.330696791484,5743.05547904414,98384490504.0394,1057.74899501228,1595.70771503706,3951.82248380853,15779703890.3437,49,3205.17103177058,1080.33484701854,6294.28817092236,72305.4297833357,1094.86088364476,5067.20924216482,33759.3274591823,72332.0092164675,44809.7091546246,27414.9738479174,9418.03536255188,-303.545233790515,1040.93684396635,1854.02854676502,NA
"509",34,NA,"India","Punjab","MANSA",NA,NA,NA,NA,321,137,181,3175.83357442989,1080.33484701854,6294.28817092236,96213966357.5676,1099.83924849252,1739.16939888389,3951.82248380853,15779703890.3437,49,2698.3711732739,1038.46011687635,5836.46460209931,44772.4304017606,1038.70846795206,5067.20924216482,33759.3274591823,44742.4498250577,21843.6148641878,22937.0041635266,-18114.9640190232,-27836.5446153656,1040.93684396635,1781.60636785193,NA
"510",34,NA,"India","Punjab","MANSA",NA,NA,NA,NA,321,33,77,2953.68925976965,1038.46011687635,5836.46460209931,99239949867.4055,1059.60047271644,1600.12084871729,3951.82248380853,15779703890.3437,33,3310.14791862373,1236.49780391573,5256.26131541726,33179.6904622044,1236.49780391573,5067.20924216482,33759.3274591823,33165.2475451945,33179.6904622044,NA,-29707.7039585794,-39429.2845549218,1040.93684396635,1579.97108029435,NA
"511",34,NA,"India","Punjab","MANSA",NA,NA,NA,NA,NA,NA,NA,4799.1090858334,4113.2589890568,5256.26131541726,13370962821.5044,4113.2589890568,489.452722768962,3951.82248380853,15779703890.3437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",35,2002,"India","Punjab","MOGA","Rabi",170,735000,4.32,305,129,189,3102.96474755532,1241.95767746914,5036.45725538652,46499145948.1237,1245.92152134774,1318.55935702682,5100.96198380877,17839102390.9671,33,3077.26337341473,1058.79552469136,5854.41633230453,75787.0595459329,1108.15325617284,5575.90496592078,37553.8557160509,75781.207734288,38296.7839495034,37417.6847061243,-556.946684090159,-11561.2142098097,1165.21907021605,1640.20904482462,4324
"513",35,2003,"India","Punjab","MOGA","Rabi",171,743000,4.35,305,137,197,3103.75224384135,1058.79552469136,5854.41633230453,96686012769.2082,1103.09190136317,1672.44012962235,5100.96198380877,17839102390.9671,49,3041.35870677034,1095.09119084362,5681.50453960905,77901.462424967,1122.19981031379,5575.90496592078,37553.8557160509,77900.4206532922,50080.4704792958,27747.7523780881,1557.45619494395,-9446.81133077557,1165.21907021605,1746.86544280658,4344
"514",35,2004,"India","Punjab","MOGA","Rabi",173,759000,4.39,305,129,190,3149.72684983041,1095.09119084362,5681.50453960905,96936848045.5342,1149.39786522634,1627.03924437282,5100.96198380877,17839102390.9671,41,3536.28067703126,1131.81478909465,6211.45204475309,87253.4267784201,1162.79752829218,5575.90496592078,37553.8557160509,87244.9016544338,50399.9082942828,36778.938401858,10909.420548397,-94.8469773224933,1165.21907021605,1925.85792125962,4389
"515",35,2005,"India","Punjab","MOGA","Rabi",174,767000,4.41,313,137,189,3330.51243276207,1131.81478909465,6211.45204475309,103079085844.994,1176.79960326646,1807.13305941279,5100.96198380877,17839102390.9671,49,3032.74365740741,1077.43791152263,5783.58672839506,74635.2598575067,1104.3845627572,5575.90496592078,37553.8557160509,74645.8150270062,44527.8372962596,30085.8352241,-1708.74637251633,-12713.0138982358,1165.21907021605,1718.50211055815,4406
"516",35,2006,"India","Punjab","MOGA","Rabi",175,725000,4.14,305,129,189,3325.16143910865,1077.43791152263,5783.58672839506,103049144708.334,1148.15041087963,1718.03925872637,5100.96198380877,17839102390.9671,49,3552.78480191788,1191.32091049383,6531.57795781893,87659.9138240879,1208.32586419753,5575.90496592078,37553.8557160509,87614.1283427002,55764.3620975288,31680.6955280051,11315.9075940648,311.64006834531,1165.21907021605,1791.41953858594,4143
"517",35,2007,"India","Punjab","MOGA","Rabi",175,818000,4.67,313,137,189,3422.2160975462,1131.11604938272,6531.57795781893,105984070386.29,1173.885936857,1778.55479113864,5100.96198380877,17839102390.9671,49,3274.09745936321,1141.50670010288,5570.3470936214,80639.8326775683,1223.34173096708,5575.90496592078,37553.8557160509,80628.9669046049,49367.3788705679,31183.9535555486,4295.82644754527,-6708.44107817425,1165.21907021605,1671.28835375673,4670
"518",35,2008,"India","Punjab","MOGA","Rabi",117,873000,7.46,313,145,198,3300.03049268321,1158.04741512346,5714.58056841564,101846002300.127,1271.07733329119,1652.58970664447,5100.96198380877,17839102390.9671,17,3170.04600199826,1143.73832304527,5935.53923611111,81234.96838291,1153.03923289609,5575.90496592078,37553.8557160509,81211.3381815844,30465.5860612173,50704.2178399401,4890.96215288698,-6113.30537283255,1165.21907021605,1775.99069495997,4932
"519",35,2009,"India","Punjab","MOGA","Rabi",177,779000,4.4,313,137,189,3183.00253907193,1042.36472479424,6190.89380144033,98679971169.5562,1174.00566165123,1806.7292617526,5100.96198380877,17839102390.9671,49,3128.14018364198,1042.36472479424,6058.99575617284,77128.9421170878,1108.08906121399,5575.90496592078,37553.8557160509,77106.3695859054,44580.6786470603,32457.897729071,784.935887064727,-10219.3316386548,1165.21907021605,1796.56444928503,4401
"520",35,2010,"India","Punjab","MOGA","Rabi",177,887000,5.01,313,137,189,3338.39472462616,1095.36689814815,6246.78707561728,103389798015.675,1168.74355709877,1828.56225255298,5100.96198380877,17839102390.9671,49,3450.78958127572,1179.96907150206,6866.90102880658,85092.1353433624,1216.9860313786,5575.90496592078,37553.8557160509,85058.9229938272,51956.2210962163,32987.6297204658,8748.12911333934,-2256.13841238018,1165.21907021605,1992.32780055323,5014
"521",35,NA,"India","Punjab","MOGA",NA,NA,NA,NA,313,145,197,3507.07611195352,1241.66400462963,6866.90102880658,108540058858.09,1262.00514274691,1853.65690982617,5100.96198380877,17839102390.9671,49,3322.6951867112,1119.9612654321,5745.87031893004,85179.2375194897,1155.44981931584,5575.90496592078,37553.8557160509,85183.063434738,51039.3765228173,34105.9232428578,8835.23128946667,-2169.03623625285,1165.21907021605,1718.92513670967,NA
"522",35,2012,"India","Punjab","MOGA","Rabi",176,871000,4.95,321,137,182,3431.37700452408,1064.53629115226,6594.7932949377,106255591194.299,1122.94262217078,1764.66499386,5100.96198380877,17839102390.9671,33,3436.04843896743,1165.57191358025,6282.5678755144,81154.230487059,1192.5077179784,5575.90496592078,37553.8557160509,81148.6398436032,35441.6193059599,45508.0688689141,4810.22425703595,-6194.04326868357,1165.21907021605,1809.60779490678,4952
"523",35,NA,"India","Punjab","MOGA",NA,NA,NA,NA,321,137,181,3334.90090175444,1140.43317901235,6451.07515149956,109208170208.03,1156.24664994856,1810.37317591094,5100.96198380877,17839102390.9671,49,3620.63235784068,1365.14282407407,6465.80369084362,85507.4397468604,1380.80975372942,5575.90496592078,37553.8557160509,85509.652629843,50905.9737511136,34505.6219077829,9163.43351683734,-1840.83400888219,1165.21907021605,1925.9380417642,NA
"524",35,NA,"India","Punjab","MOGA",NA,NA,NA,NA,313,145,197,3480.46322962188,1078.36926440329,6465.80369084362,104667815474.11,1132.92799447016,1924.52493555862,5100.96198380877,17839102390.9671,33,2846.73634936106,1133.44701646091,6084.46736111111,52895.7931925179,1179.13628343621,5575.90496592078,37553.8557160509,52878.394843107,21226.028860499,31534.9111495535,-23448.2130375051,-34452.4805632246,1165.21907021605,1843.1419518958,NA
"525",35,NA,"India","Punjab","MOGA",NA,NA,NA,NA,321,33,77,3243.58833050245,1126.72789351852,6175.54481969237,108386058004.641,1185.65547839506,1820.58915860771,5100.96198380877,17839102390.9671,33,3682.62129403926,1126.72789351852,6177.96534207819,36746.3853225526,1126.72789351852,5575.90496592078,37553.8557160509,36856.4876166335,36746.3853225526,NA,-39597.6209074704,-50601.8884331899,1165.21907021605,1804.39426975023,NA
"526",35,NA,"India","Punjab","MOGA",NA,NA,NA,NA,NA,NA,NA,5357.19978845576,4609.79808384774,6177.96534207819,14654653106.8386,4609.79808384774,712.958455279705,5100.96198380877,17839102390.9671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",36,2002,"India","Punjab","MUKTSAR","Rabi",192,809000,4.21,329,137,173,2469.25203828066,1347.28958543984,3893.30495449949,37943348863.4014,1355.25995955511,899.502082266965,4019.10610717897,15263932054.6173,41,2622.326043644,1014.77330637007,5243.18402426694,59115.4879369793,1029.30738119312,4998.80386248736,32857.6182403469,59117.933483084,26413.1770653286,32576.6888936801,-964.861772940043,-10163.9617833323,1070.90886754297,1451.58756493212,4215
"528",36,2003,"India","Punjab","MUKTSAR","Rabi",197,814000,4.13,337,129,157,2842.04169341012,1009.25763397371,5243.18402426694,88765586011.548,1033.66760364004,1403.89427443533,4019.10610717897,15263932054.6173,65,2749.62732919255,1086.03640040445,5151.31648129424,56476.5601003527,1104.52368048534,4998.80386248736,32857.6182403469,56446.62760364,38502.8309830171,17879.8785784135,-3603.78960956663,-12802.8896199589,1070.90886754297,1336.3517377391,4130
"529",36,2004,"India","Punjab","MUKTSAR","Rabi",200,799000,4,329,137,174,2761.5364971205,981.638220424671,5151.31648129424,86292833421.7614,1059.38154701719,1273.79509708306,4019.10610717897,15263932054.6173,57,3052.23651470524,1030.89726996967,5794.84489383215,69011.3513613831,1042.06440849343,4998.80386248736,32857.6182403469,68995.0015166835,42339.6184526326,26639.2390958219,8931.00165146368,-268.098358928619,1070.90886754297,1721.78070165355,3996
"530",36,2005,"India","Punjab","MUKTSAR","Rabi",200,787000,3.94,329,137,173,2889.7610397648,1030.89726996967,5794.84489383215,90242261597.6414,1061.03220424671,1480.27933287883,4019.10610717897,15263932054.6173,65,2652.15076273794,951.949646107179,5204.26673407482,59873.2711431549,954.632760364004,4998.80386248736,32857.6182403469,59876.0270980789,42583.3180400939,17111.5114544323,-207.07856676443,-9406.17857715673,1070.90886754297,1514.92831133534,3636
"531",36,2006,"India","Punjab","MUKTSAR","Rabi",202,854000,4.23,329,137,173,2940.39695383645,951.949646107179,5323.36117290192,91686107368.7488,1053.78165824065,1473.66437656104,4019.10610717897,15263932054.6173,57,3004.068096344,1048.30899898888,5557.53205257836,67777.0085691927,1117.30657229525,4998.80386248736,32857.6182403469,67767.5299166198,40230.2071691523,27516.4139775765,7696.65885927332,-1502.44115111898,1070.90886754297,1639.44416467124,4228
"532",36,2007,"India","Punjab","MUKTSAR","Rabi",202,963000,4.77,329,137,173,3095.79109519296,1048.30899898888,5575.48210313448,96951390476.4115,1138.21335692619,1594.85404094879,4019.10610717897,15263932054.6173,65,2721.74475755045,1046.8242669363,5060.2996966633,61372.0567232454,1058.81911021234,4998.80386248736,32857.6182403469,61388.5651162791,39739.0421831728,21599.0093087466,1291.70701332605,-7907.39299706625,1070.90886754297,1468.02949671075,4768
"533",36,2008,"India","Punjab","MUKTSAR","Rabi",202,977000,4.84,321,137,182,2948.84596558356,977.994135490394,5365.80182002022,92016633299.3221,1062.41756319515,1449.85667766103,4019.10610717897,15263932054.6173,49,2902.52882541287,1044.17694641052,5523.53731041456,68488.1444554041,1053.73348837209,4998.80386248736,32857.6182403469,68490.2714863498,40027.0766347538,28441.2978346341,8407.79474548476,-791.30526490754,1070.90886754297,1656.64508681129,4835
"534",36,2009,"India","Punjab","MUKTSAR","Rabi",205,950000,4.63,329,137,173,2892.00854229665,1044.17694641052,5523.53731041456,90108368505.8426,1112.84661274014,1481.13362734031,4019.10610717897,15263932054.6173,65,2865.94605984278,1023.47967644085,5601.98806875632,64809.3736162985,1032.20080889788,4998.80386248736,32857.6182403469,64785.5522985276,45458.5731292782,19252.9712987279,4729.02390637914,-4470.07610401316,1070.90886754297,1626.1882048284,4633
"535",36,2010,"India","Punjab","MUKTSAR","Rabi",192,957000,4.98,329,137,173,3158.96874774883,995.12537917088,5607.68048533873,98209196023.793,1034.81714863498,1639.14234908483,4019.10610717897,15263932054.6173,49,3080.93831274454,1110.66794742164,6058.34539939333,69416.7968490259,1145.26632962588,4998.80386248736,32857.6182403469,69440.1504550051,34934.9703240982,34343.7015702285,9336.44713910655,137.347128714246,1070.90886754297,1689.39559765291,4985
"536",36,NA,"India","Punjab","MUKTSAR",NA,NA,NA,NA,353,145,157,3295.64861444577,1110.66794742164,6402.60404448938,103299313725.697,1169.42975733064,1624.39075352508,4019.10610717897,15263932054.6173,65,2684.97815975733,1049.27927199191,4995.567239636,55021.6034102441,1050.9114661274,4998.80386248736,32857.6182403469,55021.4487360971,31648.8204738524,23302.6295254711,-5058.7462996753,-14257.8463100676,1070.90886754297,1373.77479937741,NA
"537",36,2012,"India","Punjab","MUKTSAR","Rabi",209,996000,4.77,337,137,166,2979.65516507868,1028.95247724975,6668.60485338726,93412278073.7511,1051.93158746208,1575.56150146728,4019.10610717897,15263932054.6173,65,3006.79285779943,1096.07846309403,5829.89362992922,64793.0182490231,1114.3996966633,4998.80386248736,32857.6182403469,64799.2817997978,41654.9111051766,23040.342575337,4712.6685391037,-4486.4314712886,1070.90886754297,1684.41563905487,4766
"538",36,NA,"India","Punjab","MUKTSAR",NA,NA,NA,NA,329,145,181,2997.85830420422,1096.07846309403,5829.89362992922,98011525047.4052,1131.84368048534,1571.8556997803,4019.10610717897,15263932054.6173,57,3069.30194750956,1125.95187057634,5868.04004044489,69237.6484202682,1162.79100101112,4998.80386248736,32857.6182403469,69219.0490394338,44959.1857160261,24244.1491751388,9157.29871034884,-41.8013000434585,1070.90886754297,1763.43172730668,NA
"539",36,NA,"India","Punjab","MUKTSAR",NA,NA,NA,NA,329,145,181,3155.67514279998,1103.67623862487,5868.04004044489,96017951563.825,1149.56916076845,1616.76175783221,4019.10610717897,15263932054.6173,65,2628.87742818057,1105.14782608696,5774.1894843276,43431.4756763748,1109.13460060667,4998.80386248736,32857.6182403469,43433.1473205258,23672.5194587436,19722.8452618252,-16648.8740335446,-25847.9740439369,1070.90886754297,1634.12537261801,NA
"540",36,NA,"India","Punjab","MUKTSAR",NA,NA,NA,NA,321,33,77,2914.05176117504,1105.14782608696,5774.1894843276,97171434581.1172,1168.00230535895,1437.13239344538,4019.10610717897,15263932054.6173,33,3250.30403232316,1418.86835187058,5197.35530839232,32301.0994279244,1418.86835187058,4998.80386248736,32857.6182403469,32336.3812615203,32301.0994279244,NA,-27779.250281995,-36978.3502923873,1070.90886754297,1425.22447236193,NA
"541",36,NA,"India","Punjab","MUKTSAR",NA,NA,NA,NA,NA,NA,NA,4605.76897876643,3932.68149646107,5197.35530839232,12743996853.6413,3932.68149646107,624.909543111093,4019.10610717897,15263932054.6173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,329,137,173,3126.60145857307,2083.36210863485,4943.9664508005,47945184054.634,2085.4630778532,908.667495409956,3172.28059878107,11843071617.4529,73,2484.7368041371,1720.08066699761,3241.37658569501,55198.0896193885,1785.24915312596,3023.99236200977,22041.5240862326,55182.0566212088,36044.0087004329,19112.6195369379,-2688.52273941212,-13399.8596660945,1862.75171749668,458.040358791122,NA
"543",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,321,137,181,2893.4746744712,1648.23871098318,4856.68227771148,90545361204.9671,1773.71188720883,889.019116823898,3172.28059878107,11843071617.4529,57,2701.78011323879,1908.11044366451,3644.05795830241,62800.6581362307,1961.68096553445,3023.99236200977,22041.5240862326,62783.1915336014,37142.8050639381,25643.8050366272,4914.04577743007,-5797.29114925228,1862.75171749668,541.983490976382,NA
"544",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,329,145,182,2966.92871105319,1880.89750748655,4781.70511199422,92442763440.3271,1914.00554766087,804.668368759233,3172.28059878107,11843071617.4529,49,2831.65848908922,1862.40857554216,3833.02796619718,65941.7656710419,1995.5440676646,3023.99236200977,22041.5240862326,65915.0480601692,32185.6472714093,33698.1566411607,8055.15331224124,-2656.18361444111,1862.75171749668,583.042941326784,NA
"545",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,337,137,165,2989.06152255057,1721.92489656413,4983.2902021633,93140093835.626,1796.90140177582,875.955846607285,3172.28059878107,11843071617.4529,65,2559.86710719413,1699.14637547514,3566.07108780773,54470.1734559622,1729.79175532937,3023.99236200977,22041.5240862326,54446.7017071214,33609.4031345987,20824.4221789689,-3416.43890283844,-14127.7758295208,1862.75171749668,585.599845932743,NA
"546",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,321,137,181,2950.64772896498,1699.14637547514,4798.12862261327,91864557376.8677,1764.51438780728,896.335146463202,3172.28059878107,11843071617.4529,33,2922.31090247861,2138.59911795149,3588.81849692768,67909.5448539875,2189.8698999609,3023.99236200977,22041.5240862326,67906.4097124445,29114.4870092484,38750.2174247158,10022.9324951868,-688.404431495495,1862.75171749668,468.552180304426,NA
