"","i","years","country","state","district","season","area","production_tonnes","yield_tn_ha","plant_dates","harvest_dates","season_length","VEG_annual_mean","VEG_annual_min","VEG_annual_max","VEG_annual_AUC","VEG_annual_5th_prct","VEG_annual_sd","VEG_annual_max_5th_prct","VEG_annual_AUC_5th_prct","VEG_growing_max_date","VEG_growing_mean","VEG_growing_min","VEG_growing_max","VEG_growing_AUC","VEG_growing_5th_prct","VEG_growing_max_5th_prct","VEG_growing_AUC_5th_prct","VEG_growing_AUC_v2","VEG_growing_AUC_leading","VEG_growing_AUC_trailing","VEG_growing_AUC_diff_mn","VEG_growing_AUC_diff_90th","VEG_all_growing_5th_prct","VEG_growing_sd","Whe_Yeild_kgha","yield_tn_ha_dual"
"20",2,2006,"India","Haryana","BHIWANI","Rabi",133.153,527000,3.96,313,137,189,3107.23638762936,1610.31104635403,4843.8985904039,96090964303.0506,1621.86336846029,1074.82377087108,3377.96140149891,16314685839.1516,49,3393.59013438984,1728.25115885064,5169.5176063974,82830.2970520476,1774.06214692329,4735.09113580916,43622.8552358206,82820.9907309847,48730.6777933178,34058.0351933378,4819.84843892184,-6507.7788436304,1689.68347248577,1221.23706614094,NA,3.96
"21",2,2007,"India","Haryana","BHIWANI","Rabi",153.151,519000,3.39,313,121,173,3351.25795534381,1683.62126592573,5169.5176063974,104102723695.044,1715.82113275956,1159.94310825689,3377.96140149891,16314685839.1516,49,3222.22439626622,1626.54513418271,4734.94604906479,72203.9750539265,1686.27515248035,4735.09113580916,43622.8552358206,72191.2694226077,46132.8794668769,26033.3723516822,-5806.47355919925,-17134.1008417515,1689.68347248577,1066.02872825267,NA,3.39
"22",2,2008,"India","Haryana","BHIWANI","Rabi",151.257,598000,3.95,305,137,198,3360.15923487666,1626.54513418271,4849.44442938466,103906170549.294,1718.53211337761,1023.07105788414,3377.96140149891,16314685839.1516,33,3513.0934293941,1634.26450257522,5655.58780157224,89317.3482072113,1682.98751321496,4735.09113580916,43622.8552358206,89300.638841666,48945.8884632093,40350.3127067126,11306.8995940856,-20.7276884666499,1689.68347248577,1420.84014722395,NA,3.95
"23",2,2009,"India","Haryana","BHIWANI","Rabi",156.606,561000,3.58,313,137,189,3200.05635014226,1609.63847926267,5655.58780157224,98729249716.8858,1622.9333430469,1272.37991041034,3377.96140149891,16314685839.1516,41,3418.64349870178,1560.864943074,5297.10441176471,83499.037681273,1560.9459772296,4735.09113580916,43622.8552358206,83513.2383349883,47756.8712378822,35725.1450983272,5488.58906814727,-5839.03821440497,1689.68347248577,1367.03673092613,NA,3.58
"24",2,2010,"India","Haryana","BHIWANI","Rabi",158.991,710000,4.47,313,129,181,3428.1224238774,1555.30592979127,5370.63088128384,105874162311.875,1560.9527300759,1346.5696501835,3377.96140149891,16314685839.1516,49,3815.85255409084,1759.48686635945,6059.79793304419,89406.1811577827,1769.84695276498,4735.09113580916,43622.8552358206,89375.0896188634,56058.310763762,33358.5356003639,11395.7325446569,68.1052621047129,1689.68347248577,1426.28962434153,NA,4.47
"25",2,2011,"India","Haryana","BHIWANI","Rabi",151.368,650000,4.29,313,145,197,3683.61489866926,1759.48686635945,6059.79793304419,114323207010.86,1773.90735768501,1306.2961796663,3377.96140149891,16314685839.1516,49,3478.14836330953,1566.59176606126,5316.35881675251,88323.307449533,1618.29534562212,4735.09113580916,43622.8552358206,88295.3999372378,53089.4474594913,35117.6221551214,10312.8588364073,-1014.76844614492,1689.68347248577,1259.75446513079,NA,4.29
"26",2,2012,"India","Haryana","BHIWANI","Rabi",162.442,657000,4.04,329,137,174,3366.17000037571,1566.59176606126,5363.24387629817,104269066550.401,1587.92382081865,1298.89061558863,3377.96140149891,16314685839.1516,49,3767.66127175976,1748.64068853348,5836.05376118189,84344.7529412269,1749.47858837083,4735.09113580916,43622.8552358206,84352.5039373814,45923.0210487155,38364.2488666382,6334.30432810116,-4993.32295445107,1689.68347248577,1393.74270607305,NA,4.04
"27",2,NA,"India","Haryana","BHIWANI",NA,NA,NA,NA,313,137,189,3606.59330193805,1748.64068853348,6070.74182091758,115613844269.662,1752.74353822174,1381.30585185062,3377.96140149891,16314685839.1516,33,3694.84726240351,1869.98938736785,5918.82129061115,86505.6716687408,1870.75738208186,4735.09113580916,43622.8552358206,86507.5046487279,43904.8124511989,42556.4307711043,8495.22305561508,-2832.40422693716,1689.68347248577,1467.04423942017,NA,NA
"28",2,NA,"India","Haryana","BHIWANI",NA,NA,NA,NA,313,145,197,3529.55214116579,1849.51752507455,5918.82129061115,107070095547.631,1870.68756438059,1349.81901297932,3377.96140149891,16314685839.1516,33,3274.24809053051,1758.61726755218,5605.1037815126,60203.8153578454,1795.60108701545,4735.09113580916,43622.8552358206,60178.3348335251,25198.0486197542,34976.0782241339,-17806.6332552803,-29134.2605378325,1689.68347248577,1347.36364711942,NA,NA
"29",2,NA,"India","Haryana","BHIWANI",NA,NA,NA,NA,313,33,85,3399.01364769861,1758.61726755218,5639.22943209542,111828350496.072,1854.42270805096,1261.81049672254,3377.96140149891,16314685839.1516,33,3887.65624201245,2284.57792084576,5475.82865275142,42750.1731241351,2284.57792084576,4735.09113580916,43622.8552358206,42766.1207837915,42750.1731241351,NA,-35260.2754889907,-46587.9027715429,1689.68347248577,1164.1627874077,NA,NA
"30",2,NA,"India","Haryana","BHIWANI",NA,NA,NA,NA,NA,NA,NA,5024.35630116563,4713.13605313093,5475.82865275142,13846283270.8518,4713.13605313093,340.032083825399,3377.96140149891,16314685839.1516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",3,2002,"India","Haryana","FARIDABAD","Rabi",128.491,526000,4.09,321,137,181,3473.59229746609,2526.8353162589,5080.64481088863,52776885693.4596,2550.67601763737,824.830515698599,5129.05907176111,18645496423.6821,33,3867.83512543098,1798.69750359901,6076.82160384766,90568.733225633,1863.33534305065,5350.48565305588,48363.9200422045,90554.1210924009,42305.0958669399,48248.6738852532,4724.00570595192,-5027.13320451914,1933.99615397199,1529.99621406483,NA,4.09
"32",3,2003,"India","Haryana","FARIDABAD","Rabi",131.447,520000,3.96,321,121,165,3928.86408200479,1759.081582908,6076.82160384766,121720975602.395,1792.67188440649,1444.6691234328,5129.05907176111,18645496423.6821,33,4165.36707817946,2031.41401648999,6371.62987501636,89242.5847932136,2052.14267520612,5350.48565305588,48363.9200422045,89232.4822840903,45314.1615665781,43903.5424829497,3397.85727353251,-6353.28163693854,1933.99615397199,1584.85664485498,NA,3.96
"33",3,2004,"India","Haryana","FARIDABAD","Rabi",135.774,526000,3.87,305,129,190,3947.84636346503,2026.9607544824,6371.62987501636,121830261148.351,2033.24919676744,1363.83012873708,5129.05907176111,18645496423.6821,33,4189.5743325481,2004.53994895956,6353.96775618375,102125.422175305,2023.86080683157,5350.48565305588,48363.9200422045,102151.207940715,57370.0724839438,44702.6295834309,16280.6946556237,6529.55574515267,1933.99615397199,1595.63666158918,NA,3.87
"34",3,2005,"India","Haryana","FARIDABAD","Rabi",104.549,383000,3.66,321,129,173,3812.53835152513,1971.93837521267,6353.96775618375,117793351333.92,2013.82621466431,1412.21799452073,5129.05907176111,18645496423.6821,33,3718.34315516188,1884.98827051433,5528.57428674257,83241.7710662337,1893.55265181259,5350.48565305588,48363.9200422045,83229.3310257314,40511.6317952356,42661.9397987117,-2602.95645344742,-12354.0953639185,1933.99615397199,1304.61797864068,NA,3.66
"35",3,2006,"India","Haryana","FARIDABAD","Rabi",104.82,389000,3.71,313,129,181,3672.39016450476,1884.98827051433,5564.78741961349,113574462318.867,1910.0361168368,1236.29740096999,5129.05907176111,18645496423.6821,49,3898.34090801893,2002.2324630284,6003.36289425468,91237.3845324044,2048.24279544562,5350.48565305588,48363.9200422045,91239.1538265466,56502.0696256981,34671.9126132468,5392.65701272326,-4358.4818977478,1933.99615397199,1452.57490607491,NA,3.71
"36",3,2007,"India","Haryana","FARIDABAD","Rabi",103.867,485000,4.67,313,113,165,3868.62699677312,2002.2324630284,6003.36289425468,120125680580.371,2043.97237109017,1310.39350010325,5129.05907176111,18645496423.6821,49,3767.49443835738,1943.80197290931,5341.11256707237,80746.9685907453,1949.53122791519,5350.48565305588,48363.9200422045,80740.0865334057,53555.3578201267,27185.0369327833,-5097.75892893579,-14848.8978394068,1933.99615397199,1253.33575728083,NA,4.67
"37",3,2008,"India","Haryana","FARIDABAD","Rabi",33.66,159000,4.72,313,129,182,3968.93842983246,1830.49309645334,5578.62993684762,122672320452.234,1952.07756347337,1201.02548045871,5129.05907176111,18645496423.6821,33,3955.66822601399,1877.19928674257,5947.3710410941,92579.3584409037,1888.11551989268,5350.48565305588,48363.9200422045,92566.0994744601,51362.4207751423,41154.0570731666,6734.63092122256,-3016.50798924849,1933.99615397199,1509.90203057514,NA,4.72
"38",3,2009,"India","Haryana","FARIDABAD","Rabi",33.85,136000,4.02,313,137,189,3729.53536886102,1877.19928674257,5947.3710410941,115395028093.78,1906.11471093443,1389.37356623185,5129.05907176111,18645496423.6821,41,3752.08413507285,1824.56568184793,5957.37859900537,91470.0352962916,1849.09212472189,5350.48565305588,48363.9200422045,91472.0334988602,52423.2864359111,39016.2972475158,5625.30777661048,-4125.83113386057,1933.99615397199,1551.97405397089,NA,4.02
"39",3,2010,"India","Haryana","FARIDABAD","Rabi",31.683,145000,4.58,321,129,173,3817.37542516742,1824.56568184793,5957.37859900537,117901589638.683,1878.88421427169,1412.18074791867,5129.05907176111,18645496423.6821,49,4126.80654823453,2066.40830715875,6430.78492671116,92407.4333032483,2073.20339288051,5350.48565305588,48363.9200422045,92389.2222358366,57090.9348240415,35247.0713928001,6562.70578356714,-3188.43312690391,1933.99615397199,1495.23026440277,NA,4.58
"40",3,2011,"India","Haryana","FARIDABAD","Rabi",30.475,150000,4.92,313,137,189,3980.02930591221,2066.40830715875,6430.78492671116,123726242135.991,2085.01463731841,1335.56925668732,5129.05907176111,18645496423.6821,33,3767.92315177436,1804.05634079309,5575.36155280722,91930.6165993601,1822.93814291323,5350.48565305588,48363.9200422045,91938.0406530817,47016.4558726776,44908.1991657202,6085.88907967896,-3665.24983079209,1933.99615397199,1365.57244390056,NA,4.92
"41",3,NA,"India","Haryana","FARIDABAD",NA,NA,NA,NA,313,129,182,3780.42381541009,1804.05634079309,6336.39806174901,116804607654.096,1825.82708087947,1383.05402522455,5129.05907176111,18645496423.6821,41,3971.04336256162,1957.45376914016,6075.39827902107,93102.6591564904,2018.78152237927,5350.48565305588,48363.9200422045,93056.2680195655,52724.2156151617,40356.9539838378,7257.93163680924,-2493.20727366181,1933.99615397199,1396.21036923426,NA,NA
"42",3,NA,"India","Haryana","FARIDABAD",NA,NA,NA,NA,313,129,181,3916.17945020222,1957.45376914016,6075.39827902107,125079489390.079,2028.06240184531,1336.61479086303,5129.05907176111,18645496423.6821,41,4176.09580083095,2171.5709985604,6264.52884112027,93608.6103338014,2186.42810986782,5350.48565305588,48363.9200422045,93587.6235866293,56713.6793921034,36860.7905810175,7763.88281412027,-1987.25609635079,1933.99615397199,1547.51260496475,NA,NA
"43",3,NA,"India","Haryana","FARIDABAD",NA,NA,NA,NA,313,137,189,3832.44403603905,2151.6517307944,6264.52884112027,116184855841.435,2177.60496826332,1417.65736004704,5129.05907176111,18645496423.6821,33,3564.51965184167,2222.31890459364,5944.60716856432,61913.8414795617,2226.04805899097,5350.48565305588,48363.9200422045,61887.3094326659,27644.4142159266,34221.5430427436,-23930.8860401194,-33682.0249505905,1933.99615397199,1395.33607478015,NA,NA
"44",3,NA,"India","Haryana","FARIDABAD",NA,NA,NA,NA,313,33,85,3818.00354998049,2180.38977228112,5951.16395105353,124162849466.001,2228.28555162937,1241.22099954476,5129.05907176111,18645496423.6821,33,4322.28245967202,2646.30036971601,5786.61819460804,47650.7662823436,2646.30036971601,5350.48565305588,48363.9200422045,47650.9302339023,47650.7662823436,NA,-38193.9612373375,-47945.1001478086,1933.99615397199,1126.64989867468,NA,NA
"45",3,NA,"India","Haryana","FARIDABAD",NA,NA,NA,NA,NA,NA,NA,5394.67372390711,4993.86654233739,5786.61819460804,14853119838.1512,4993.86654233739,325.447390692943,5129.05907176111,18645496423.6821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",4,2002,"India","Haryana","FATEHABAD","Rabi",172.055,715000,4.16,321,137,181,3513.6087853644,2110.81682108741,4984.13499964088,53561168393.1783,2226.19738562092,854.416345142015,5162.26442577031,22129979464.193,41,3938.26633842302,1492.32006033183,6765.42926093514,92484.7478350976,1508.85449903038,6773.16177260648,55675.4925849647,92475.4275886469,48439.1553285992,44036.3178315241,-4302.15684203552,-17383.0303820654,1621.20182144653,1938.07353451419,NA,4.16
"47",4,2003,"India","Haryana","FATEHABAD","Rabi",164.753,705000,4.28,321,129,173,3983.98642698177,1363.86979817568,6765.42926093514,124377588307.687,1457.8190246355,1800.60026969619,5162.26442577031,22129979464.193,49,4427.89370650771,1596.86678158443,7310.38179989945,99778.2706920343,1608.99940386411,6773.16177260648,55675.4925849647,99779.3283732858,60212.9955670261,39506.648136115,2991.36601490123,-10089.5075251287,1621.20182144653,2053.65929281042,NA,4.28
"48",4,2004,"India","Haryana","FATEHABAD","Rabi",177.201,727000,4.1,321,137,182,4230.45044851951,1581.27564461682,7310.38179989945,130884526356.544,1612.63919054801,1821.78197042956,5162.26442577031,22129979464.193,57,4443.23499185999,1634.77102635926,7292.58190045249,104512.835150985,1643.72962292609,6773.16177260648,55675.4925849647,104507.526064785,68642.3581209729,35879.4204012119,7725.93047385148,-5354.94306617844,1621.20182144653,2072.65199077779,NA,4.1
"49",4,2005,"India","Haryana","FATEHABAD","Rabi",178.771,729000,4.08,321,137,181,4202.62230002138,1634.77102635926,7292.58190045249,130315542567.979,1656.81309056956,1850.78763474697,5162.26442577031,22129979464.193,49,4107.40120723503,1539.28891761833,7219.03102779573,96435.0292896542,1567.79750772104,6773.16177260648,55675.4925849647,96458.4654887596,56929.975113309,39472.963919212,-351.875387478882,-13432.7489275088,1621.20182144653,2004.380468661,NA,4.08
"50",4,2006,"India","Haryana","FATEHABAD","Rabi",182.508,843000,4.62,321,129,173,4281.89564403691,1539.28891761833,7219.03102779573,132720798619.643,1606.87943115708,1830.0115564193,5162.26442577031,22129979464.193,49,4612.73049194136,1716.87837391367,7373.72046254399,103769.929851911,1725.33378582202,6773.16177260648,55675.4925849647,103790.648553034,62105.4216774288,41627.5050985311,6983.02517477803,-6097.84836525189,1621.20182144653,2025.24498453469,NA,4.62
"51",4,2007,"India","Haryana","FATEHABAD","Rabi",186.73,869000,4.65,321,129,173,4366.76661765717,1679.26890756303,7373.72046254399,135693029883.561,1699.30731092437,1883.95663212459,5162.26442577031,22129979464.193,49,4309.29777373474,1610.93433886375,6920.07949436185,97071.1637817699,1614.53726208432,6773.16177260648,55675.4925849647,97054.3886508155,58055.8608549689,38968.4150282,284.259104636832,-12796.6144353931,1621.20182144653,1884.43295997047,NA,4.65
"52",4,2008,"India","Haryana","FATEHABAD","Rabi",185.685,952000,5.13,313,137,190,4355.64472873474,1546.31602384544,6920.07949436185,134679403555.858,1606.23582202112,1837.88046057684,5162.26442577031,22129979464.193,33,4442.31357980334,1621.59732816203,7580.58372477196,108882.734936898,1627.74854557207,6773.16177260648,55675.4925849647,108884.548702869,57245.1592928207,51590.0437076805,12095.8302597645,-985.04328026544,1621.20182144653,2216.3198581789,NA,5.13
"53",4,2009,"India","Haryana","FATEHABAD","Rabi",185.806,842000,4.53,321,137,181,4162.18759599696,1621.59732816203,7580.58372477196,128752716081.385,1662.15130862601,1983.35703297864,5162.26442577031,22129979464.193,49,4255.38960046822,1509.1974430798,7199.22638799109,100206.799137887,1521.05945342239,6773.16177260648,55675.4925849647,100213.964617946,59626.1324400781,40554.8033394094,3419.8944607538,-9660.97907927612,1621.20182144653,2105.3663915289,NA,4.53
"54",4,2010,"India","Haryana","FATEHABAD","Rabi",186.622,950000,5.09,329,137,173,4304.90634616738,1509.1974430798,7199.22638799109,133271701544.767,1567.56649931768,1951.737567548,5162.26442577031,22129979464.193,41,4609.9363936433,1651.11085254615,7603.98633915105,103756.279845171,1701.17909933204,6773.16177260648,55675.4925849647,103713.863032392,51117.0703078759,52532.6546518359,6969.37516803751,-6111.49837199241,1621.20182144653,2089.5071839001,NA,5.09
"55",4,2011,"India","Haryana","FATEHABAD","Rabi",189.331,1e+06,5.46,321,145,189,4658.42833944913,1651.11085254615,7603.98633915105,144815579829.874,1731.4913682396,1954.0945866517,5162.26442577031,22129979464.193,49,4477.89084365498,1512.98178553473,7145.92378079437,109596.738447728,1549.35844573727,6773.16177260648,55675.4925849647,109586.987294779,62031.5938840905,47473.6990669425,12809.833770595,-271.039769434923,1621.20182144653,1885.15013449785,NA,5.46
"56",4,2012,"India","Haryana","FATEHABAD","Rabi",188.02,880000,4.68,329,137,174,4440.38856430526,1512.98178553473,7733.19425639257,137860003412.325,1588.28190548014,1933.44270495448,5162.26442577031,22129979464.193,49,4497.11665339491,1602.94456654457,7488.10591108238,101087.306522378,1632.59644473174,6773.16177260648,55675.4925849647,101107.247468218,54961.114958825,46067.9646717567,4300.40184524526,-8780.47169478466,1621.20182144653,2032.07615580093,NA,4.68
"57",4,NA,"India","Haryana","FATEHABAD",NA,NA,NA,NA,313,145,197,4384.80431975065,1602.94456654457,7488.10591108238,141200730069.856,1645.11547798607,1963.44739188355,5162.26442577031,22129979464.193,41,4516.73231605654,1630.36252244488,7702.95486604898,110758.337459592,1640.7150499174,6773.16177260648,55675.4925849647,110741.977814507,63030.2026981008,47713.9446228221,13971.432782459,890.559242429081,1621.20182144653,2242.90214131451,NA,NA
"58",4,NA,"India","Haryana","FATEHABAD",NA,NA,NA,NA,313,137,189,4371.41997574701,1630.36252244488,7702.95486604898,132465601108.996,1665.4906342024,2071.0180338988,5162.26442577031,22129979464.193,65,4099.80208448052,1708.77727501257,7644.13323278029,71852.4170192838,1725.33016591252,6773.16177260648,55675.4925849647,71833.7689937513,45964.2142287932,25858.8019759747,-24934.4876578493,-38015.3611978792,1621.20182144653,2221.47116879898,NA,NA
"59",4,NA,"India","Haryana","FATEHABAD",NA,NA,NA,NA,313,33,85,4236.64759253658,1654.03948861596,7644.13323278029,141297929495.056,1722.2243079796,1915.80466484481,5162.26442577031,22129979464.193,33,4981.55690319945,2416.51542052719,7484.92376642965,54824.0755094742,2416.51542052719,6773.16177260648,55675.4925849647,54827.963244915,54824.0755094742,NA,-41962.8291676589,-55043.7027076888,1621.20182144653,1859.60585837918,NA,NA
"60",4,NA,"India","Haryana","FATEHABAD",NA,NA,NA,NA,NA,NA,NA,6758.89175608705,6181.79727070315,7484.92376642965,18637625138.7502,6181.79727070315,598.917055193046,5162.26442577031,22129979464.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",5,2002,"India","Haryana","GURGAON","Rabi",116.705,431000,3.69,305,137,197,3198.74069170946,2261.4128054332,4483.23069118266,48429670050.2788,2356.53103986297,680.832341265134,4530.7294424826,16599881543.4064,49,3585.34119651488,1833.89488314883,5444.40745387454,91024.6825488816,1908.71530381304,4696.28527921279,49235.7017065974,91008.846828944,57561.6328136049,33390.144113458,4253.6812946523,-5271.66634420514,2042.76756088561,1292.66613772647,NA,3.69
"62",5,2003,"India","Haryana","GURGAON","Rabi",125.675,450000,3.58,305,121,181,3591.88528915603,1704.57335793358,5444.40745387454,111028626202.799,1751.58922263223,1218.61409122575,4530.7294424826,16599881543.4064,33,3907.38948718293,2136.65375153752,5775.34824108241,91280.8158207454,2148.18089913899,4696.28527921279,49235.7017065974,91291.6318744321,51185.8357740161,40082.2154536606,4509.8145665161,-5015.53307234134,2042.76756088561,1294.47168534713,NA,3.58
"63",5,2004,"India","Haryana","GURGAON","Rabi",115.478,407000,3.52,305,129,190,3653.21611893401,2134.14179581796,5775.34824108241,112630992477.873,2150.27674415744,1173.20401511924,4530.7294424826,16599881543.4064,33,4000.66458568628,2059.5781795818,5722.0249200492,97488.0589944177,2130.65274784748,4696.28527921279,49235.7017065974,97489.1067700783,55705.3354649436,41719.6929117334,10717.0577401883,1191.7101013309,2042.76756088561,1330.42428151545,NA,3.52
"64",5,2005,"India","Haryana","GURGAON","Rabi",47.637,168000,3.53,305,137,197,3616.41243276626,1942.52701107011,5722.0249200492,111625137180.986,1983.19863099631,1130.43250672423,4530.7294424826,16599881543.4064,33,3553.73243002727,2008.30787207872,5085.1661500615,89944.1266659399,2016.18155473555,4696.28527921279,49235.7017065974,89942.69326681,48835.980167436,41039.3058349535,3173.12541171061,-6352.22222714682,2042.76756088561,1091.3827613824,NA,3.53
"65",5,2006,"India","Haryana","GURGAON","Rabi",52.464,206000,3.93,305,129,189,3428.20382800031,2008.30787207872,5085.1661500615,105655472919.174,2048.07007134071,1069.17901448464,4530.7294424826,16599881543.4064,49,3746.66820433884,2111.5686100861,5367.51557195572,91363.4240417222,2161.49559163592,4696.28527921279,49235.7017065974,91353.9609387293,58159.3513017899,33157.4279058562,4592.42278749285,-4932.92485136459,2042.76756088561,1170.92434221381,NA,3.93
"66",5,2007,"India","Haryana","GURGAON","Rabi",51.105,2e+05,3.91,305,113,173,3637.6191078227,1989.97249692497,5415.34700455161,112706982273.788,2068.20000369004,1086.58702346532,4530.7294424826,16599881543.4064,25,3497.42081133114,1945.72125461255,4682.49933579336,78249.9884868773,1960.79263222632,4696.28527921279,49235.7017065974,78251.0279103087,40420.093533586,37835.7791695032,-8521.01276735202,-18046.3604062095,2042.76756088561,1003.683010641,NA,3.91
"67",5,2008,"India","Haryana","GURGAON","Rabi",48.807,207000,4.24,305,137,198,3734.73117149181,1887.68666666667,5378.76597577787,115673641852.3,1961.94349569496,1002.00709545377,4530.7294424826,16599881543.4064,17,3612.58826225822,1990.23781057811,5357.11079950799,91516.8587199151,2023.14154612546,4696.28527921279,49235.7017065974,91485.6667744334,41948.2034989331,49541.5376661773,4745.8574656858,-4779.49017317164,2042.76756088561,1199.94916793704,NA,4.24
"68",5,2009,"India","Haryana","GURGAON","Rabi",51.61,227000,4.4,297,137,205,3529.34598778938,1990.23781057811,5357.11079950799,109081993666.468,2041.30164575646,1135.50773946459,4530.7294424826,16599881543.4064,17,3558.78021807169,1924.96184501845,5252.56450184502,93734.6689896331,1957.87822140221,4696.28527921279,49235.7017065974,93754.7109063857,42508.8387257528,51115.2398321568,6963.66773540377,-2561.67990345367,2042.76756088561,1224.30385209064,NA,4.4
"69",5,2010,"India","Haryana","GURGAON","Rabi",50.833,240000,4.72,313,129,181,3605.88315451706,1894.23188191882,5252.56450184502,111238200526.113,1915.65066543665,1200.89145588019,4530.7294424826,16599881543.4064,41,4010.64232769782,2230.5550799508,5717.90199020886,93631.3905944235,2241.10253751537,4696.28527921279,49235.7017065974,93588.6278204672,54688.4513260778,38931.1376242444,6860.3893401942,-2664.95829866323,2042.76756088561,1180.01500466181,NA,4.72
"70",5,2011,"India","Haryana","GURGAON","Rabi",52.388,258000,4.92,305,145,205,3732.3626203595,2212.55682656827,5717.90199020886,116085015383.76,2235.05653382534,1094.11998755879,4530.7294424826,16599881543.4064,9,3505.76595448786,1900.2557195572,5031.94199261993,92253.4798101037,1939.04295202952,4696.28527921279,49235.7017065974,92251.5427022916,33253.5904987819,59046.7136597763,5482.47855587435,-4042.86908298309,2042.76756088561,1101.22692424192,NA,4.92
"71",5,2012,"India","Haryana","GURGAON","Rabi",44.667,205000,4.59,313,137,190,3530.21265685796,1886.56966789668,5692.66903660697,109080260722.088,1902.73731242312,1121.62712586421,4530.7294424826,16599881543.4064,41,3840.75678228782,2103.69505535055,5374.02423124231,93606.6578382534,2110.81784501845,4696.28527921279,49235.7017065974,93570.8404059041,51498.8857695083,42114.6943931541,6835.65658402407,-2689.69105483337,2042.76756088561,1133.82106224457,NA,4.59
"72",5,NA,"India","Haryana","GURGAON",NA,NA,NA,NA,305,137,197,3806.5208112565,2089.66789667897,5633.70980614331,121357760705.485,2109.63071340713,1088.1514547473,4530.7294424826,16599881543.4064,41,3945.39336299456,2335.61062730627,5479.37928659287,95933.6545144208,2359.5166199262,4696.28527921279,49235.7017065974,95929.342574249,57650.7882530783,38254.6945886702,9162.65326019151,-362.694378665925,2042.76756088561,1150.85054138304,NA,NA
"73",5,NA,"India","Haryana","GURGAON",NA,NA,NA,NA,305,145,205,3616.74528353039,2098.98696186962,5479.37928659287,109869816751.853,2176.36993849939,1116.5817883949,4530.7294424826,16599881543.4064,17,3441.31973431734,2236.20897908979,5189.52838868389,66435.7758895396,2274.02522632226,4696.28527921279,49235.7017065974,66428.2297908979,25096.3378892725,41304.8450373122,-20335.2253646898,-29860.5730035472,2042.76756088561,1024.71705330875,NA,NA
"74",5,NA,"India","Haryana","GURGAON",NA,NA,NA,NA,305,33,93,3622.32993329982,2236.20897908979,5386.00494464945,116589638616.616,2252.69223616236,966.48482869727,4530.7294424826,16599881543.4064,33,4009.61029941224,2706.31586715867,4958.21820418204,48330.4346443373,2706.31586715867,4696.28527921279,49235.7017065974,48292.6668566887,48330.4346443373,NA,-38440.5666098921,-47965.9142487495,2042.76756088561,810.355771929173,NA,NA
"75",5,NA,"India","Haryana","GURGAON",NA,NA,NA,NA,NA,NA,NA,4743.67311685117,4319.17060270603,4958.21820418204,13063238375.9762,4319.17060270603,256.681283587663,4530.7294424826,16599881543.4064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",6,2002,"India","Haryana","HISAR","Rabi",194.904,792000,4.06,329,145,181,2978.41320119701,1587.28578870747,3958.73333238178,45611591970.1862,1667.56224309203,645.433515565463,4112.02089703696,18404782675.8509,49,3292.52326503342,1358.45634705412,5491.60897893355,76998.347114197,1393.82927394953,5502.34599901519,44888.2632370593,77001.5493797277,42342.1222576421,34627.7886217357,-5363.95011412347,-15129.2679346424,1600.94727998687,1482.88395508021,NA,4.06
"77",6,2003,"India","Haryana","HISAR","Rabi",199.934,827000,4.14,321,129,173,3432.42277888956,1272.95833809089,5491.60897893355,107283450763.066,1400.26071520324,1398.13900691173,4112.02089703696,18404782675.8509,49,3848.80789068709,1580.08799097968,6104.47514415392,86396.1196359219,1590.74090474423,5502.34599901519,44888.2632370593,86398.5702068295,52082.880419868,34257.3425901621,4033.82240760143,-5731.49541291752,1600.94727998687,1599.20475464411,NA,4.14
"78",6,2004,"India","Haryana","HISAR","Rabi",202.436,841000,4.15,321,137,182,3648.56741738954,1552.00419616351,6104.47514415392,113014830329.235,1593.9367788736,1442.25301112688,4112.02089703696,18404782675.8509,57,3881.64057934826,1623.96883563599,6220.9341173784,90998.7676043871,1630.78419944622,5502.34599901519,44888.2632370593,90992.5814931342,58985.6241378385,32005.5676981986,8636.4703760666,-1128.84744445235,1600.94727998687,1608.43199283856,NA,4.15
"79",6,2005,"India","Haryana","HISAR","Rabi",203.205,752000,3.7,329,137,173,3676.67842201341,1547.56149377712,6220.9341173784,114106675173.038,1594.17322412366,1471.17451484678,4112.02089703696,18404782675.8509,49,3645.05013118441,1557.54504453071,5911.91521323361,81751.6477402117,1572.50458509363,5502.34599901519,44888.2632370593,81749.6731987897,45885.1547862776,35851.0742970895,-610.649488108771,-10375.9673086277,1600.94727998687,1524.67543757723,NA,3.7
"80",6,2006,"India","Haryana","HISAR","Rabi",212.007,931000,4.39,321,137,181,3637.45846555683,1557.54504453071,5911.91521323361,112884540646.853,1623.71991571991,1424.76306505916,4112.02089703696,18404782675.8509,65,3829.69603506124,1679.97946877141,6117.34197305321,89735.3441803585,1717.87488795958,5502.34599901519,44888.2632370593,89735.4670338938,62554.3458994866,27095.2751357113,7373.04695203804,-2392.2708684809,1600.94727998687,1582.8642318776,NA,4.39
